,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1711,2958056,WHS3_50,REGION,AMR,YEAR,,,,1983,,,,,,,,50,50.0,,,,2024-07-12T15:49:00.303+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1712,2958900,WHS3_50,COUNTRY,VUT,YEAR,WPR,Western Pacific,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1713,2959048,WHS3_50,COUNTRY,BWA,YEAR,AFR,Africa,,1997,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1714,2960751,WHS3_50,COUNTRY,NGA,YEAR,AFR,Africa,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1715,2965018,WHS3_50,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1716,2965674,WHS3_50,COUNTRY,MDA,YEAR,EUR,Europe,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1717,2967682,WHS3_50,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1718,2968173,WHS3_50,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2015,,,,,,,,21,21.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1719,2968833,WHS3_50,COUNTRY,ISL,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1720,2968892,WHS3_50,COUNTRY,ARM,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1721,2977189,WHS3_50,COUNTRY,LVA,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1722,2979750,WHS3_50,COUNTRY,MRT,YEAR,AFR,Africa,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1723,2982899,WHS3_50,COUNTRY,LTU,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1724,2983324,WHS3_50,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1725,2983664,WHS3_50,COUNTRY,KAZ,YEAR,EUR,Europe,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1726,2988234,WHS3_50,COUNTRY,UZB,YEAR,EUR,Europe,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1727,2988556,WHS3_50,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1728,2989485,WHS3_50,COUNTRY,AND,YEAR,EUR,Europe,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1729,2995805,WHS3_50,COUNTRY,LSO,YEAR,AFR,Africa,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1730,2996112,WHS3_50,REGION,AFR,YEAR,,,,2009,,,,,,,,76,76.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1731,3001225,WHS3_50,COUNTRY,ZMB,YEAR,AFR,Africa,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1732,3005916,WHS3_50,COUNTRY,LCA,YEAR,AMR,Americas,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1733,3007014,WHS3_50,COUNTRY,CRI,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1734,3010113,WHS3_50,COUNTRY,SLV,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1735,3011975,WHS3_50,COUNTRY,CIV,YEAR,AFR,Africa,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1736,3012657,WHS3_50,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,1986,,,,,,,,133,133.0,,,,2024-07-12T15:49:00.303+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1737,3014538,WHS3_50,COUNTRY,HND,YEAR,AMR,Americas,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1738,3014658,WHS3_50,COUNTRY,SLE,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1739,3016944,WHS3_50,COUNTRY,KAZ,YEAR,EUR,Europe,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1740,3018928,WHS3_50,COUNTRY,BEL,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1741,3019867,WHS3_50,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2022,,,,,,,,163,163.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1742,3023462,WHS3_50,COUNTRY,URY,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1743,3025945,WHS3_50,COUNTRY,CRI,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1744,3027316,WHS3_50,COUNTRY,NCL,YEAR,WPR,Western Pacific,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1745,3028422,WHS3_50,COUNTRY,ATG,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1746,3032349,WHS3_50,COUNTRY,ECU,YEAR,AMR,Americas,,1984,,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1747,3036374,WHS3_50,COUNTRY,GUM,YEAR,WPR,Western Pacific,,2012,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1748,3036585,WHS3_50,COUNTRY,LCA,YEAR,AMR,Americas,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1749,3036592,WHS3_50,COUNTRY,ITA,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1750,3037025,WHS3_50,COUNTRY,DOM,YEAR,AMR,Americas,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1751,3037614,WHS3_50,COUNTRY,ZAF,YEAR,AFR,Africa,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1752,3049071,WHS3_50,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1753,3049122,WHS3_50,REGION,AMR,YEAR,,,,1997,,,,,,,,146,146.0,,,,2024-07-12T15:49:00.303+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1754,3050190,WHS3_50,COUNTRY,GRC,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1755,3051192,WHS3_50,COUNTRY,MRT,YEAR,AFR,Africa,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1756,3052358,WHS3_50,COUNTRY,HKG,YEAR,,,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1757,3054529,WHS3_50,GLOBAL,GLOBAL,YEAR,,,,2002,,,,,,,,715,715.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1758,3055402,WHS3_50,COUNTRY,ITA,YEAR,EUR,Europe,,2019,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1759,3055453,WHS3_50,COUNTRY,TGO,YEAR,AFR,Africa,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1760,3058055,WHS3_50,COUNTRY,GEO,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1761,3059947,WHS3_50,COUNTRY,CAF,YEAR,AFR,Africa,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1762,3060219,WHS3_50,COUNTRY,PAN,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1763,3061461,WHS3_50,COUNTRY,SWZ,YEAR,AFR,Africa,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1764,3064567,WHS3_50,COUNTRY,ZAF,YEAR,AFR,Africa,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1765,3065606,WHS3_50,COUNTRY,COL,YEAR,AMR,Americas,,1977,,,,,,,,9,9.0,,,,2024-07-12T15:49:00.303+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1766,3066533,WHS3_50,COUNTRY,BEN,YEAR,AFR,Africa,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1767,3066618,WHS3_50,COUNTRY,KEN,YEAR,AFR,Africa,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1768,3067407,WHS3_50,COUNTRY,NIC,YEAR,AMR,Americas,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1769,3067991,WHS3_50,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1770,3070729,WHS3_50,COUNTRY,NAM,YEAR,AFR,Africa,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1771,3074382,WHS3_50,COUNTRY,ZAF,YEAR,AFR,Africa,,1991,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1772,3075977,WHS3_50,COUNTRY,NGA,YEAR,AFR,Africa,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1773,3076214,WHS3_50,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2002,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1774,3076351,WHS3_50,COUNTRY,TJK,YEAR,EUR,Europe,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1775,3076707,WHS3_50,COUNTRY,DNK,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1776,3078710,WHS3_50,COUNTRY,NER,YEAR,AFR,Africa,,1991,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1777,3079528,WHS3_50,COUNTRY,CAF,YEAR,AFR,Africa,,2003,,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1778,3079715,WHS3_50,COUNTRY,TON,YEAR,WPR,Western Pacific,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1779,3080308,WHS3_50,COUNTRY,LUX,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1780,3082035,WHS3_50,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1781,3084035,WHS3_50,COUNTRY,GHA,YEAR,AFR,Africa,,1980,,,,,,,,9,9.0,,,,2024-07-12T15:49:00.303+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1782,3085298,WHS3_50,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2019,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1783,3086538,WHS3_50,COUNTRY,SVK,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1784,3088534,WHS3_50,COUNTRY,BIH,YEAR,EUR,Europe,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1785,3089221,WHS3_50,COUNTRY,JAM,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1786,3089894,WHS3_50,COUNTRY,AND,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1787,3090958,WHS3_50,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1788,3093075,WHS3_50,COUNTRY,GRD,YEAR,AMR,Americas,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1789,3094704,WHS3_50,COUNTRY,UGA,YEAR,AFR,Africa,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1790,3095473,WHS3_50,COUNTRY,ROU,YEAR,EUR,Europe,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1791,3095849,WHS3_50,COUNTRY,BFA,YEAR,AFR,Africa,,2017,,,,,,,,5,5.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1792,3095863,WHS3_50,COUNTRY,SLE,YEAR,AFR,Africa,,2006,,,,,,,,12,12.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1793,3098237,WHS3_50,COUNTRY,USA,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1794,3099008,WHS3_50,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2008,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1795,3101213,WHS3_50,COUNTRY,ATG,YEAR,AMR,Americas,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1796,3101498,WHS3_50,REGION,AMR,YEAR,,,,1996,,,,,,,,147,147.0,,,,2024-07-12T15:49:00.303+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1797,3101897,WHS3_50,COUNTRY,NGA,YEAR,AFR,Africa,,2001,,,,,,,,5,5.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1798,3104901,WHS3_50,COUNTRY,ZWE,YEAR,AFR,Africa,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1799,3105169,WHS3_50,COUNTRY,ZMB,YEAR,AFR,Africa,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1800,3108163,WHS3_50,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1801,3108975,WHS3_50,COUNTRY,VEN,YEAR,AMR,Americas,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1802,3115370,WHS3_50,COUNTRY,GIN,YEAR,AFR,Africa,,2002,,,,,,,,39,39.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1803,3118169,WHS3_50,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1804,3120284,WHS3_50,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1805,3120392,WHS3_50,COUNTRY,BEL,YEAR,EUR,Europe,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1806,3122779,WHS3_50,COUNTRY,NOR,YEAR,EUR,Europe,,2010,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1807,3126015,WHS3_50,COUNTRY,NIC,YEAR,AMR,Americas,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1808,3126175,WHS3_50,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2002,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1809,3128163,WHS3_50,COUNTRY,GAB,YEAR,AFR,Africa,,2001,,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1810,3129397,WHS3_50,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1811,3131068,WHS3_50,COUNTRY,DZA,YEAR,AFR,Africa,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1812,3131261,WHS3_50,COUNTRY,CMR,YEAR,AFR,Africa,,1980,,,,,,,,7,7.0,,,,2024-07-12T15:49:00.303+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1813,3131820,WHS3_50,COUNTRY,NER,YEAR,AFR,Africa,,2011,,,,,,,,20,20.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1814,3134900,WHS3_50,COUNTRY,CRI,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1815,3136333,WHS3_50,COUNTRY,MLT,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1816,3141122,WHS3_50,COUNTRY,VEN,YEAR,AMR,Americas,,2005,,,,,,,,12,12.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1817,3141720,WHS3_50,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1818,3144709,WHS3_50,COUNTRY,COD,YEAR,AFR,Africa,,2012,,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1819,3157881,WHS3_50,COUNTRY,TJK,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1820,3164097,WHS3_50,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2009,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1821,3164389,WHS3_50,COUNTRY,GNQ,YEAR,AFR,Africa,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1822,3164507,WHS3_50,COUNTRY,GNB,YEAR,AFR,Africa,,2020,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1823,3167963,WHS3_50,COUNTRY,ETH,YEAR,AFR,Africa,,2018,,,,,,,,5,5.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1824,3171889,WHS3_50,COUNTRY,PER,YEAR,AMR,Americas,,2016,,,,,,,,62,62.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1825,3173226,WHS3_50,COUNTRY,MNG,YEAR,WPR,Western Pacific,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1826,3176357,WHS3_50,COUNTRY,GHA,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1827,3185589,WHS3_50,COUNTRY,BEN,YEAR,AFR,Africa,,2000,,,,,,,,10,10.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1828,3186561,WHS3_50,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1829,3193357,WHS3_50,COUNTRY,COL,YEAR,AMR,Americas,,1999,,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1830,3198174,WHS3_50,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2014,,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
